product_code,product_name,price_krw,color,status,material_body,material_trim,material_lining,hardware,dimensions,strap_length,handle_drop,origin_country,design_features,color_variants,image_urls,video_urls,product_url
MXZFAAK01CO001,다이아몬드 비세토스 손목 파우치,770000,Cognac,ACTIVE,비세토스 모노그램 캔버스,천연 가죽,코튼 트윌,24K 골드 도금 브라스 하드웨어,4 x 34 x 25,21 cm,,대한민국,탈부착이 가능한 가죽 손목 스트랩 | 앞면 지퍼 포켓 | 앞면의 라우렐 로고 모티프 | 지퍼 클로저 | 2개의 내부 슬립 포켓,MXZGSAK02BK001,https://images.mcmworldwide.com/i/mcmworldwide/MXZFAAK01CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MXZFAAK01CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MXZFAAK01CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MXZFAAK01CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MXZFAAK01CO001_10,https://images.mcmworldwide.com/v/mcmworldwide/MXZFAAK01CO001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%ED%8C%8C%EC%9A%B0%EC%B9%98-%ED%81%B4%EB%9F%AC%EC%B9%98/%EB%8B%A4%EC%9D%B4%EC%95%84%EB%AA%AC%EB%93%9C-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EC%86%90%EB%AA%A9-%ED%8C%8C%EC%9A%B0%EC%B9%98/MXZFAAK01CO001.html
MMTGSTA05CO001,Aren 비세토스 레더 믹스 E/X 토트,1450000,Cognac,ACTIVE,비세토스 모노그램 캔버스,천연 가죽,코튼,로고 브라스 플레이트 | 24K 골드 도금 메탈 하드웨어,9 x 39 x 28,120 cm - 131 cm,13 cm,이탈리아,탈부착이 가능하며 길이 조절이 가능한 헤링본 웨빙 스트랩 | 가죽 탑 핸들 | 양방향 지퍼 클로저 | 내부 슬립 포켓과 지퍼 수납공간 | 뒷면의 가죽 벨트 스트랩 디테일,,https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA05CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA05CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA05CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA05CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA05CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA05CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA05CO001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA05CO001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA05CO001_11 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA05CO001_12,https://images.mcmworldwide.com/v/mcmworldwide/MMTGSTA05CO001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/aren-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%A0%88%EB%8D%94-%EB%AF%B9%EC%8A%A4-e%2Fx-%ED%86%A0%ED%8A%B8/MMTGSTA05CO001.html
MWPESAC04BK001,Himmel 엠보스드 로고 레더 쇼퍼,1190000,Black,ACTIVE,엠보스드 가죽,,비세토스 모노그램 프린트 가죽,24K 도금 브라스 금속 장식,12 x 21 x 21,,17.5cm,이탈리아,조절 가능한 가죽 핸들 | 앞면의 엠보스드 라우렐 로고 모티프 | 탈부착 가능한 바이에른 다이아몬드 로고 가죽 참 | 탈부착 가능한 지퍼 파우치,,https://images.mcmworldwide.com/i/mcmworldwide/MWPESAC04BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWPESAC04BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWPESAC04BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWPESAC04BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWPESAC04BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWPESAC04BK001_10,,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/himmel-%EC%97%A0%EB%B3%B4%EC%8A%A4%EB%93%9C-%EB%A1%9C%EA%B3%A0-%EB%A0%88%EB%8D%94-%EC%87%BC%ED%8D%BC/MWPESAC04BK001.html
MMTFAAK01CO001,다이아몬드 비세토스 E/W 토트,1590000,Cognac,ACTIVE,비세토스 모노그램 캔버스,천연 가죽,코튼 트윌,24K 골드 도금 브라스 하드웨어,14 x 38 x 32,76 cm - 136 cm,11 cm,대한민국,탈부착이 가능하며 길이 조절이 가능한 패브릭 크로스바디 스트랩 | 가죽 탑 핸들 | 앞면 지퍼 포켓 | 앞면의 라우렐 로고 모티프 | 지퍼 클로저 | 2개의 내부 슬립 포켓 | 내부 지퍼 수납공간 | 16인치 맥북 프로 수납 가능,,https://images.mcmworldwide.com/i/mcmworldwide/MMTFAAK01CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMTFAAK01CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMTFAAK01CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MMTFAAK01CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMTFAAK01CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMTFAAK01CO001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MMTFAAK01CO001_11,https://images.mcmworldwide.com/v/mcmworldwide/MMTFAAK01CO001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/%EB%8B%A4%EC%9D%B4%EC%95%84%EB%AA%AC%EB%93%9C-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-e%2Fw-%ED%86%A0%ED%8A%B8/MMTFAAK01CO001.html
MWBFAEA03CO001,Ella 비세토스 보스턴 백,1250000,Cognac,ACTIVE,비세토스 모노그램 캔버스,천연 가죽,스웨이드 마감의 극세사,24K 골드 도금 브라스 하드웨어,12 x 22 x 15,115 cm - 134 cm,8 cm,대한민국,탈착 가능하며 길이 조절이 가능한 가죽 크로스바디 스트랩 | 가죽 탑 핸들 | 탈착 가능한 로고가 새겨진 바바리안 다이아몬드 레더 참 | 양방향 지퍼 클로저 | 내부 포켓,MWBFAEA03BK001 | MWBGSEA024B001,https://images.mcmworldwide.com/i/mcmworldwide/MWBFAEA03CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWBFAEA03CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWBFAEA03CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWBFAEA03CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWBFAEA03CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWBFAEA03CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWBFAEA03CO001_10,https://images.mcmworldwide.com/v/mcmworldwide/MWBFAEA03CO001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/ella-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%B3%B4%EC%8A%A4%ED%84%B4-%EB%B0%B1/MWBFAEA03CO001.html
MMTFAKK01BK001,Klassik 비세토스 브리프케이스,1350000,Black,ACTIVE,비세토스 모노그램 캔버스,천연 가죽,코튼 트윌,다크 실버톤 코발트 메탈 하드웨어,7 x 38 x 28,81.5 cm - 145 cm,9 cm,대한민국,탈부착이 가능하며 길이 조절이 가능한 로고 우븐 패브릭 스트랩 | 서류와 소지품을 보관할 수 있는 앞면 지퍼 수납공간 | 탈착가능한 가죽 행 테그 | 노트북 태블릿 등 테크 기기를 위한 뒷면 지퍼 포켓,,https://images.mcmworldwide.com/i/mcmworldwide/MMTFAKK01BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMTFAKK01BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMTFAKK01BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MMTFAKK01BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMTFAKK01BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMTFAKK01BK001_10,https://images.mcmworldwide.com/v/mcmworldwide/MMTFAKK01BK001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/klassik-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%B8%8C%EB%A6%AC%ED%94%84%EC%BC%80%EC%9D%B4%EC%8A%A4/MMTFAKK01BK001.html
MWHESTA02BK001,Aren 비세토스 호보,1450000,Black,ACTIVE,비세토스 모노그램 캔버스,나파 가죽,스웨이드 마감 마이크로파이버,24K 도금 브라스 금속 장식,11 x 34 x 33,92.5cm ~ 116.5cm,,대한민국,조절 가능한 가죽 어깨 스트랩 | 탈부착 가능한 가죽 행택과 로고 인그레이빙 금속 자물쇠 | 지퍼 클로저 | 내부 슬립 포켓 및 지퍼 포켓,MWHESTA02CO001,https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA02BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA02BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA02BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA02BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA02BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA02BK001_10,https://images.mcmworldwide.com/v/mcmworldwide/MWHESTA02BK001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/aren-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%ED%98%B8%EB%B3%B4/MWHESTA02BK001.html
MWHESTA02CO001,Aren 비세토스 호보,1450000,Cognac,ACTIVE,비세토스 모노그램 캔버스,나파 가죽,스웨이드 마감 마이크로파이버,24K 도금 브라스 금속 장식,11 x 34 x 33,92.5cm ~ 116.5cm,,대한민국,조절 가능한 가죽 어깨 스트랩 | 탈부착 가능한 가죽 행택과 로고 인그레이빙 금속 자물쇠 | 지퍼 클로저 | 내부 슬립 포켓 및 지퍼 포켓,MWHESTA02BK001,https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA02CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA02CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA02CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA02CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA02CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA02CO001_10,https://images.mcmworldwide.com/v/mcmworldwide/MWHESTA02CO001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EC%88%84%EB%8D%94%EB%B0%B1-%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%B1/aren-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%ED%98%B8%EB%B3%B4/MWHESTA02CO001.html
MMTGSTA04BK001,Aren 비세토스 N/S 토트,1050000,Black,ACTIVE,비세토스 모노그램 캔버스,천연 가죽,코튼 트윌,다크톤 코발트 메탈 하드웨어,9 x 17 x 21,79 cm - 138 cm,8.5 cm,대한민국,탈부착 가능하며 길이 조절이 가능한 로고 우븐 스트랩 | 가죽 탑 핸들 | 탈착가능한 가죽 행 테그 | 지퍼 클로저 | 내부 슬립 포켓 및 지퍼 수납공간,MMTGSTA04CO001,https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04BK001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04BK001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04BK001_11,,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/aren-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-n%2Fs-%ED%86%A0%ED%8A%B8/MMTGSTA04BK001.html
MMTGSTA04CO001,Aren 비세토스 N/S 토트,1050000,Cognac,ACTIVE,비세토스 모노그램 캔버스,천연 가죽,코튼 트윌,24K 골드 도금 브라스 하드웨어,9 x 17 x 21,79 cm - 138 cm,8.5 cm,대한민국,탈부착 가능하며 길이 조절이 가능한 로고 우븐 스트랩 | 가죽 탑 핸들 | 탈착가능한 가죽 행 테그 | 지퍼 클로저 | 내부 슬립 포켓 및 지퍼 수납공간,MMTGSTA04BK001,https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04CO001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04CO001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MMTGSTA04CO001_11,https://images.mcmworldwide.com/v/mcmworldwide/MMTGSTA04CO001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%ED%86%A0%ED%8A%B8%EB%B0%B1/aren-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-n%2Fs-%ED%86%A0%ED%8A%B8/MMTGSTA04CO001.html
MMZAAFI01CO001,비세토스 프루스튼 벨트백,1050000,Cognac,ACTIVE,나파 가죽 트림,,,24K 도금 금속 장식,10 x 38 x 14,65cm ~ 106cm,,대한민국,전면과 후면의 외부 지퍼 포켓 | 내부 오픈 포켓 | 코티드 캔버스 | 측면 D링 장식,MMZAAFI01BK001,https://images.mcmworldwide.com/i/mcmworldwide/MMZAAFI01CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMZAAFI01CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMZAAFI01CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMZAAFI01CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMZAAFI01CO001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MMZAAFI01CO001_11,https://images.mcmworldwide.com/v/mcmworldwide/MMZAAFI01CO001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%ED%94%84%EB%A3%A8%EC%8A%A4%ED%8A%BC-%EB%B2%A8%ED%8A%B8%EB%B0%B1/MMZAAFI01CO001.html
MMZAAFI01BK001,비세토스 프루스튼 벨트백,1050000,Black,ACTIVE,나파 가죽 트림,,,코발트 하드웨어.,10 x 38 x 14,65cm ~ 106cm,,대한민국,전면과 후면의 외부 지퍼 포켓 | 내부 오픈 포켓 | 측면 D링 장식 | 코티드 캔버스,MMZAAFI01CO001,https://images.mcmworldwide.com/i/mcmworldwide/MMZAAFI01BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMZAAFI01BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMZAAFI01BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMZAAFI01BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMZAAFI01BK001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MMZAAFI01BK001_11 | https://images.mcmworldwide.com/i/mcmworldwide/MMZAAFI01BK001_12,https://images.mcmworldwide.com/v/mcmworldwide/MMZAAFI01BK001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B2%A8%ED%8A%B8%EB%B0%B1/%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%ED%94%84%EB%A3%A8%EC%8A%A4%ED%8A%BC-%EB%B2%A8%ED%8A%B8%EB%B0%B1/MMZAAFI01BK001.html
MWEGSXT01CO001,Tracy 비세토스 레더 믹스 사첼,1850000,Cognac,ACTIVE,비세토스 모노그램 캔버스,이탈리안 카프스킨,스웨이드 마감의 극세사,24K 골드 도금 브라스 하드웨어,9 x 25 x 19,,55 cm,대한민국,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 가죽 탑 핸들 | 라우렐 락 클로저 | 앞면 포켓 | 내부 지퍼 수납공간,,https://images.mcmworldwide.com/i/mcmworldwide/MWEGSXT01CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWEGSXT01CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWEGSXT01CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWEGSXT01CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWEGSXT01CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWEGSXT01CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWEGSXT01CO001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MWEGSXT01CO001_11 | https://images.mcmworldwide.com/i/mcmworldwide/MWEGSXT01CO001_12,https://images.mcmworldwide.com/v/mcmworldwide/MWEGSXT01CO001_VID/webm_720p | https://images.mcmworldwide.com/v/mcmworldwide/MWEGSXT01CO001_01_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/tracy-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%A0%88%EB%8D%94-%EB%AF%B9%EC%8A%A4-%EC%82%AC%EC%B2%BC/MWEGSXT01CO001.html
MMZESFI01BK001,Fursten 맥시 모노그램 레더 벨트백,1290000,Black,ACTIVE,천연 나파 가죽,,스웨이드 마감 마이크로파이버,매트 블랙 메탈 하드웨어.,8 x 40 x 19,65cm ~ 106cm,,대한민국,버클 잠금 장치가 있는 조절 가능한 패브릭 웨빙 스트랩 | 엠보스드 맥시 모노그램 | 앞면 및 뒷면의 외부 지퍼 포켓 | 내부 슬립 포켓이 있는 지퍼 여밈 주요 수납공간,,https://images.mcmworldwide.com/i/mcmworldwide/MMZESFI01BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MMZESFI01BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MMZESFI01BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MMZESFI01BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MMZESFI01BK001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MMZESFI01BK001_11,,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/fursten-%EB%A7%A5%EC%8B%9C-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-%EB%A0%88%EB%8D%94-%EB%B2%A8%ED%8A%B8%EB%B0%B1/MMZESFI01BK001.html
MWHESTA03BK001,Aren 맥시 모노그램 레더 호보,1490000,Black,ACTIVE,천연 나파 가죽,,스웨이드 마감 마이크로파이버,24K 도금 브라스 금속 장식,10 x 26 x 19,125cm ~ 133cm,,이탈리아,조절 가능한 가죽 스트랩과 크로스바디 스트랩 익스텐션 | 엠보스드 맥시 모노그램 | 탈부착 가능한 가죽 로고 다이아몬드 행택 | 지퍼 클로저 | 내부 슬립 포켓 | 내부의 로고 엠보스드 다이아몬드 가죽 패치,,https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA03BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA03BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA03BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA03BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA03BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWHESTA03BK001_10,https://images.mcmworldwide.com/v/mcmworldwide/MWHESTA03BK001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/aren-%EB%A7%A5%EC%8B%9C-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-%EB%A0%88%EB%8D%94-%ED%98%B8%EB%B3%B4/MWHESTA03BK001.html
MWBFAEA01CO001,Ella 비세토스 보스턴 백,1390000,Cognac,ACTIVE,비세토스 모노그램 캔버스,천연 가죽,스웨이드 마감의 극세사,24K 골드 도금 브라스 하드웨어,17 x 32 x 21,93cm - 109cm,10cm,대한민국,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 가죽 탑 핸들 | 탈착 가능한 바이에른 다이아몬드 가죽 참 | 양방향 지퍼 클로저 | 내부 포켓과 지퍼 수납 공간,,https://images.mcmworldwide.com/i/mcmworldwide/MWBFAEA01CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWBFAEA01CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWBFAEA01CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWBFAEA01CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWBFAEA01CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWBFAEA01CO001_10,,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/ella-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%B3%B4%EC%8A%A4%ED%84%B4-%EB%B0%B1/MWBFAEA01CO001.html
MWRAAME01CO001,Tracy 비세토스 크로스바디,890000,Cognac,ACTIVE,나파 가죽 트림,,,24K 금 도금 하드웨어,6 x 22 x 16,98cm~114cm,,대한민국,로렐 락 클로저. | 내부 오픈 포켓 및 지퍼 포켓 | 카드 슬롯 4개 | 외부 후면 슬립 포켓 | 후면 외부 슬립 포켓.,,https://images.mcmworldwide.com/i/mcmworldwide/MWRAAME01CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWRAAME01CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWRAAME01CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWRAAME01CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWRAAME01CO001_10,https://images.mcmworldwide.com/v/mcmworldwide/MWRAAME01CO001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/tracy-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%94%EB%94%94/MWRAAME01CO001.html
MWSFSAK01BK001,Diamant 3D 카프 레더 숄더백,2050000,Black,ACTIVE,이탈리안 카프스킨 레더,,스웨이드 마감 마이크로파이버,24K 금 도금 브라스 하드웨어,14 x 34 x 23,50cm,,이탈리아,길이 조절이 가능한 가죽 스트랩 | 뒷면의 외부 포켓과 지퍼 수납공간 | 앞면의 MCM로고 모티브 | 이중 지퍼 클로저 | 내부 지퍼 수납공간,,https://images.mcmworldwide.com/i/mcmworldwide/MWSFSAK01BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWSFSAK01BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWSFSAK01BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWSFSAK01BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWSFSAK01BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWSFSAK01BK001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MWSFSAK01BK001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MWSFSAK01BK001_11,https://images.mcmworldwide.com/v/mcmworldwide/MWSFSAK01BK001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/diamant-3d-%EC%B9%B4%ED%94%84-%EB%A0%88%EB%8D%94-%EC%88%84%EB%8D%94%EB%B0%B1/MWSFSAK01BK001.html
MWHGSTA04BK001,Aren 비세토스 듀오 호보,1290000,Black,ACTIVE,비세토스 모노그램 캔버스,천연 가죽,스웨이드 마감의 극세사,실버톤 코발트 브라스 하드웨어,6 x 26 x 22,95 cm - 119 cm,25 cm,대한민국,길이 조절이 가능한 가죽 스트랩 | 탈부착 가능한 체인 핸들 스트랩 | 엠보싱 처리된 라우렐 로고 모티프 | 지퍼 클로저 | 라지 비세토스 백: 내부 지퍼 수납공간 | 스몰 레더 백: 2개의 카드 슬롯,MWHFSTA03CO001 | MWHGSTA04PZ001,https://images.mcmworldwide.com/i/mcmworldwide/MWHGSTA04BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGSTA04BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGSTA04BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGSTA04BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGSTA04BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGSTA04BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGSTA04BK001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGSTA04BK001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGSTA04BK001_11,https://images.mcmworldwide.com/v/mcmworldwide/MWHGSTA04BK001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/aren-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%93%80%EC%98%A4-%ED%98%B8%EB%B3%B4/MWHGSTA04BK001.html
